"Year","cbns","threshold","retirees","prop"
1976,0,0.925,34,0
1977,1,0.925,60,0.0166666666666667
1978,1,0.925,37,0.027027027027027
1979,1,0.925,47,0.0212765957446809
1980,4,0.925,44,0.0909090909090909
1981,0,0.925,39,0
1982,0,0.925,46,0
1983,0,0.925,40,0
1984,2,0.925,39,0.0512820512820513
1985,2,0.925,52,0.0384615384615385
1986,0,0.925,32,0
1987,0,0.925,30,0
1988,0,0.925,32,0
1989,0,0.925,37,0
1990,1,0.925,48,0.0208333333333333
1991,3,0.925,45,0.0666666666666667
1992,3,0.925,42,0.0714285714285714
1993,2,0.925,53,0.0377358490566038
1994,3,0.925,34,0.0882352941176471
1995,4,0.925,44,0.0909090909090909
1996,2,0.925,46,0.0434782608695652
1997,5,0.925,35,0.142857142857143
1998,3,0.925,42,0.0714285714285714
1999,1,0.925,48,0.0208333333333333
2000,2,0.925,53,0.0377358490566038
2001,3,0.925,54,0.0555555555555556
2002,2,0.925,39,0.0512820512820513
2003,1,0.925,40,0.025
2004,1,0.925,46,0.0217391304347826
2005,1,0.925,30,0.0333333333333333
2006,0,0.925,42,0
2007,1,0.925,43,0.0232558139534884
2008,0,0.925,40,0
2009,3,0.925,45,0.0666666666666667
2010,1,0.925,49,0.0204081632653061
2011,1,0.925,52,0.0192307692307692
2012,0,0.925,48,0
2013,1,0.925,42,0.0238095238095238
2014,0,0.925,46,0
2015,1,0.925,54,0.0185185185185185
2016,3,0.925,62,0.0483870967741935
2017,1,0.925,73,0.0136986301369863
2018,5,0.925,63,0.0793650793650794
1969,0,0.95,36,0
1970,0,0.95,43,0
1971,0,0.95,41,0
1972,2,0.95,52,0.0384615384615385
1973,2,0.95,40,0.05
1974,2,0.95,44,0.0454545454545455
1975,1,0.95,37,0.027027027027027
1976,0,0.95,34,0
1977,1,0.95,60,0.0166666666666667
1978,1,0.95,37,0.027027027027027
1979,1,0.95,47,0.0212765957446809
1980,4,0.95,44,0.0909090909090909
1981,0,0.95,39,0
1982,0,0.95,46,0
1983,0,0.95,40,0
1984,2,0.95,39,0.0512820512820513
1985,2,0.95,52,0.0384615384615385
1986,0,0.95,32,0
1987,0,0.95,30,0
1988,0,0.95,32,0
1989,0,0.95,37,0
1990,1,0.95,48,0.0208333333333333
1991,3,0.95,45,0.0666666666666667
1992,3,0.95,42,0.0714285714285714
1993,2,0.95,53,0.0377358490566038
1994,2,0.95,34,0.0588235294117647
1995,4,0.95,44,0.0909090909090909
1996,2,0.95,46,0.0434782608695652
1997,5,0.95,35,0.142857142857143
1998,3,0.95,42,0.0714285714285714
1999,1,0.95,48,0.0208333333333333
2000,2,0.95,53,0.0377358490566038
2001,2,0.95,54,0.037037037037037
2002,2,0.95,39,0.0512820512820513
2003,1,0.95,40,0.025
2004,1,0.95,46,0.0217391304347826
2005,1,0.95,30,0.0333333333333333
2006,0,0.95,42,0
2007,1,0.95,43,0.0232558139534884
2008,0,0.95,40,0
2009,3,0.95,45,0.0666666666666667
2010,1,0.95,49,0.0204081632653061
2011,1,0.95,52,0.0192307692307692
2012,0,0.95,48,0
2013,1,0.95,42,0.0238095238095238
2014,0,0.95,46,0
2015,1,0.95,54,0.0185185185185185
2016,3,0.95,62,0.0483870967741935
2017,1,0.95,73,0.0136986301369863
2018,5,0.95,63,0.0793650793650794
1969,0,0.975,36,0
1970,0,0.975,43,0
1971,0,0.975,41,0
1972,2,0.975,52,0.0384615384615385
1973,2,0.975,40,0.05
1974,2,0.975,44,0.0454545454545455
1975,1,0.975,37,0.027027027027027
1976,0,0.975,34,0
1977,1,0.975,60,0.0166666666666667
1978,1,0.975,37,0.027027027027027
1979,1,0.975,47,0.0212765957446809
1980,4,0.975,44,0.0909090909090909
1981,0,0.975,39,0
1982,0,0.975,46,0
1983,0,0.975,40,0
1984,2,0.975,39,0.0512820512820513
1985,2,0.975,52,0.0384615384615385
1986,0,0.975,32,0
1987,0,0.975,30,0
1988,0,0.975,32,0
1989,0,0.975,37,0
1990,1,0.975,48,0.0208333333333333
1991,3,0.975,45,0.0666666666666667
1992,3,0.975,42,0.0714285714285714
1993,2,0.975,53,0.0377358490566038
1994,2,0.975,34,0.0588235294117647
1995,4,0.975,44,0.0909090909090909
1996,2,0.975,46,0.0434782608695652
1997,5,0.975,35,0.142857142857143
1998,2,0.975,42,0.0476190476190476
1999,1,0.975,48,0.0208333333333333
2000,2,0.975,53,0.0377358490566038
2001,2,0.975,54,0.037037037037037
2002,2,0.975,39,0.0512820512820513
2003,1,0.975,40,0.025
2004,1,0.975,46,0.0217391304347826
2005,1,0.975,30,0.0333333333333333
2006,0,0.975,42,0
2007,1,0.975,43,0.0232558139534884
2008,0,0.975,40,0
2009,3,0.975,45,0.0666666666666667
2010,1,0.975,49,0.0204081632653061
2011,1,0.975,52,0.0192307692307692
2012,0,0.975,48,0
2013,1,0.975,42,0.0238095238095238
2014,0,0.975,46,0
2015,1,0.975,54,0.0185185185185185
2016,3,0.975,62,0.0483870967741935
2017,1,0.975,73,0.0136986301369863
2018,4,0.975,63,0.0634920634920635
1969,0,1,36,0
1970,0,1,43,0
1971,0,1,41,0
1972,2,1,52,0.0384615384615385
1973,0,1,40,0
1974,2,1,44,0.0454545454545455
1975,1,1,37,0.027027027027027
1976,0,1,34,0
1977,1,1,60,0.0166666666666667
1978,1,1,37,0.027027027027027
1979,1,1,47,0.0212765957446809
1980,4,1,44,0.0909090909090909
1981,0,1,39,0
1982,0,1,46,0
1983,0,1,40,0
1984,2,1,39,0.0512820512820513
1985,2,1,52,0.0384615384615385
1986,0,1,32,0
1987,0,1,30,0
1988,0,1,32,0
1989,0,1,37,0
1990,1,1,48,0.0208333333333333
1991,3,1,45,0.0666666666666667
1992,3,1,42,0.0714285714285714
1993,2,1,53,0.0377358490566038
1994,2,1,34,0.0588235294117647
1995,4,1,44,0.0909090909090909
1996,2,1,46,0.0434782608695652
1997,4,1,35,0.114285714285714
1998,2,1,42,0.0476190476190476
1999,1,1,48,0.0208333333333333
2000,1,1,53,0.0188679245283019
2001,2,1,54,0.037037037037037
2002,2,1,39,0.0512820512820513
2003,1,1,40,0.025
2004,1,1,46,0.0217391304347826
2005,1,1,30,0.0333333333333333
2006,0,1,42,0
2007,1,1,43,0.0232558139534884
2008,0,1,40,0
2009,3,1,45,0.0666666666666667
2010,0,1,49,0
2011,1,1,52,0.0192307692307692
2012,0,1,48,0
2013,1,1,42,0.0238095238095238
2014,0,1,46,0
2015,1,1,54,0.0185185185185185
2016,3,1,62,0.0483870967741935
2017,1,1,73,0.0136986301369863
2018,4,1,63,0.0634920634920635
1969,0,1.025,36,0
1970,0,1.025,43,0
1971,0,1.025,41,0
1972,2,1.025,52,0.0384615384615385
1973,0,1.025,40,0
1974,2,1.025,44,0.0454545454545455
1975,1,1.025,37,0.027027027027027
1976,0,1.025,34,0
1977,1,1.025,60,0.0166666666666667
1978,1,1.025,37,0.027027027027027
1979,1,1.025,47,0.0212765957446809
1980,4,1.025,44,0.0909090909090909
1981,0,1.025,39,0
1982,0,1.025,46,0
1983,0,1.025,40,0
1984,1,1.025,39,0.0256410256410256
1985,2,1.025,52,0.0384615384615385
1986,0,1.025,32,0
1987,0,1.025,30,0
1988,0,1.025,32,0
1989,0,1.025,37,0
1990,1,1.025,48,0.0208333333333333
1991,3,1.025,45,0.0666666666666667
1992,3,1.025,42,0.0714285714285714
1993,1,1.025,53,0.0188679245283019
1994,2,1.025,34,0.0588235294117647
1995,4,1.025,44,0.0909090909090909
1996,2,1.025,46,0.0434782608695652
1997,4,1.025,35,0.114285714285714
1998,2,1.025,42,0.0476190476190476
1999,1,1.025,48,0.0208333333333333
2000,1,1.025,53,0.0188679245283019
2001,2,1.025,54,0.037037037037037
2002,2,1.025,39,0.0512820512820513
2003,1,1.025,40,0.025
2004,0,1.025,46,0
2005,1,1.025,30,0.0333333333333333
2006,0,1.025,42,0
2007,1,1.025,43,0.0232558139534884
2008,0,1.025,40,0
2009,3,1.025,45,0.0666666666666667
2010,0,1.025,49,0
2011,1,1.025,52,0.0192307692307692
2012,0,1.025,48,0
2013,1,1.025,42,0.0238095238095238
2014,0,1.025,46,0
2015,1,1.025,54,0.0185185185185185
2016,3,1.025,62,0.0483870967741935
2017,1,1.025,73,0.0136986301369863
2018,4,1.025,63,0.0634920634920635
1969,0,1.05,36,0
1970,0,1.05,43,0
1971,0,1.05,41,0
1972,1,1.05,52,0.0192307692307692
1973,0,1.05,40,0
1974,2,1.05,44,0.0454545454545455
1975,1,1.05,37,0.027027027027027
1976,0,1.05,34,0
1977,1,1.05,60,0.0166666666666667
1978,1,1.05,37,0.027027027027027
1979,1,1.05,47,0.0212765957446809
1980,4,1.05,44,0.0909090909090909
1981,0,1.05,39,0
1982,0,1.05,46,0
1983,0,1.05,40,0
1984,1,1.05,39,0.0256410256410256
1985,2,1.05,52,0.0384615384615385
1986,0,1.05,32,0
1987,0,1.05,30,0
1988,0,1.05,32,0
1989,0,1.05,37,0
1990,1,1.05,48,0.0208333333333333
1991,3,1.05,45,0.0666666666666667
1992,3,1.05,42,0.0714285714285714
1993,0,1.05,53,0
1994,2,1.05,34,0.0588235294117647
1995,4,1.05,44,0.0909090909090909
1996,2,1.05,46,0.0434782608695652
1997,4,1.05,35,0.114285714285714
1998,2,1.05,42,0.0476190476190476
1999,1,1.05,48,0.0208333333333333
2000,1,1.05,53,0.0188679245283019
2001,2,1.05,54,0.037037037037037
2002,2,1.05,39,0.0512820512820513
2003,1,1.05,40,0.025
2004,0,1.05,46,0
2005,1,1.05,30,0.0333333333333333
2006,0,1.05,42,0
2007,1,1.05,43,0.0232558139534884
2008,0,1.05,40,0
2009,3,1.05,45,0.0666666666666667
2010,0,1.05,49,0
2011,1,1.05,52,0.0192307692307692
2012,0,1.05,48,0
2013,1,1.05,42,0.0238095238095238
2014,0,1.05,46,0
2015,1,1.05,54,0.0185185185185185
2016,2,1.05,62,0.032258064516129
2017,1,1.05,73,0.0136986301369863
2018,4,1.05,63,0.0634920634920635
1969,0,1.075,36,0
1970,0,1.075,43,0
1971,0,1.075,41,0
1972,1,1.075,52,0.0192307692307692
1973,0,1.075,40,0
1974,2,1.075,44,0.0454545454545455
1975,1,1.075,37,0.027027027027027
1976,0,1.075,34,0
1977,1,1.075,60,0.0166666666666667
1978,1,1.075,37,0.027027027027027
1979,1,1.075,47,0.0212765957446809
1980,4,1.075,44,0.0909090909090909
1981,0,1.075,39,0
1982,0,1.075,46,0
1983,0,1.075,40,0
1984,1,1.075,39,0.0256410256410256
1985,1,1.075,52,0.0192307692307692
1986,0,1.075,32,0
1987,0,1.075,30,0
1988,0,1.075,32,0
1989,0,1.075,37,0
1990,1,1.075,48,0.0208333333333333
1991,3,1.075,45,0.0666666666666667
1992,3,1.075,42,0.0714285714285714
1993,0,1.075,53,0
1994,2,1.075,34,0.0588235294117647
1995,2,1.075,44,0.0454545454545455
1996,2,1.075,46,0.0434782608695652
1997,4,1.075,35,0.114285714285714
1998,2,1.075,42,0.0476190476190476
1999,1,1.075,48,0.0208333333333333
2000,1,1.075,53,0.0188679245283019
2001,2,1.075,54,0.037037037037037
2002,2,1.075,39,0.0512820512820513
2003,1,1.075,40,0.025
2004,0,1.075,46,0
2005,1,1.075,30,0.0333333333333333
2006,0,1.075,42,0
2007,1,1.075,43,0.0232558139534884
2008,0,1.075,40,0
2009,3,1.075,45,0.0666666666666667
2010,0,1.075,49,0
2011,1,1.075,52,0.0192307692307692
2012,0,1.075,48,0
2013,0,1.075,42,0
2014,0,1.075,46,0
2015,1,1.075,54,0.0185185185185185
2016,2,1.075,62,0.032258064516129
2017,0,1.075,73,0
2018,4,1.075,63,0.0634920634920635
1969,0,1.1,36,0
1970,0,1.1,43,0
1971,0,1.1,41,0
1972,1,1.1,52,0.0192307692307692
1973,0,1.1,40,0
1974,1,1.1,44,0.0227272727272727
1975,1,1.1,37,0.027027027027027
1976,0,1.1,34,0
1977,1,1.1,60,0.0166666666666667
1978,1,1.1,37,0.027027027027027
1979,1,1.1,47,0.0212765957446809
1980,4,1.1,44,0.0909090909090909
1981,0,1.1,39,0
1982,0,1.1,46,0
1983,0,1.1,40,0
1984,1,1.1,39,0.0256410256410256
1985,1,1.1,52,0.0192307692307692
1986,0,1.1,32,0
1987,0,1.1,30,0
1988,0,1.1,32,0
1989,0,1.1,37,0
1990,1,1.1,48,0.0208333333333333
1991,3,1.1,45,0.0666666666666667
1992,3,1.1,42,0.0714285714285714
1993,0,1.1,53,0
1994,2,1.1,34,0.0588235294117647
1995,2,1.1,44,0.0454545454545455
1996,2,1.1,46,0.0434782608695652
1997,3,1.1,35,0.0857142857142857
1998,2,1.1,42,0.0476190476190476
1999,1,1.1,48,0.0208333333333333
2000,1,1.1,53,0.0188679245283019
2001,2,1.1,54,0.037037037037037
2002,1,1.1,39,0.0256410256410256
2003,1,1.1,40,0.025
2004,0,1.1,46,0
2005,1,1.1,30,0.0333333333333333
2006,0,1.1,42,0
2007,1,1.1,43,0.0232558139534884
2008,0,1.1,40,0
2009,3,1.1,45,0.0666666666666667
2010,0,1.1,49,0
2011,1,1.1,52,0.0192307692307692
2012,0,1.1,48,0
2013,0,1.1,42,0
2014,0,1.1,46,0
2015,1,1.1,54,0.0185185185185185
2016,2,1.1,62,0.032258064516129
2017,0,1.1,73,0
2018,3,1.1,63,0.0476190476190476
1969,0,1.125,36,0
1970,0,1.125,43,0
1971,0,1.125,41,0
1972,1,1.125,52,0.0192307692307692
1973,0,1.125,40,0
1974,1,1.125,44,0.0227272727272727
1975,1,1.125,37,0.027027027027027
1976,0,1.125,34,0
1977,1,1.125,60,0.0166666666666667
1978,1,1.125,37,0.027027027027027
1979,1,1.125,47,0.0212765957446809
1980,4,1.125,44,0.0909090909090909
1981,0,1.125,39,0
1982,0,1.125,46,0
1983,0,1.125,40,0
1984,1,1.125,39,0.0256410256410256
1985,1,1.125,52,0.0192307692307692
1986,0,1.125,32,0
1987,0,1.125,30,0
1988,0,1.125,32,0
1989,0,1.125,37,0
1990,1,1.125,48,0.0208333333333333
1991,3,1.125,45,0.0666666666666667
1992,3,1.125,42,0.0714285714285714
1993,0,1.125,53,0
1994,2,1.125,34,0.0588235294117647
1995,2,1.125,44,0.0454545454545455
1996,2,1.125,46,0.0434782608695652
1997,3,1.125,35,0.0857142857142857
1998,2,1.125,42,0.0476190476190476
1999,1,1.125,48,0.0208333333333333
2000,1,1.125,53,0.0188679245283019
2001,2,1.125,54,0.037037037037037
2002,1,1.125,39,0.0256410256410256
2003,1,1.125,40,0.025
2004,0,1.125,46,0
2005,1,1.125,30,0.0333333333333333
2006,0,1.125,42,0
2007,1,1.125,43,0.0232558139534884
2008,0,1.125,40,0
2009,3,1.125,45,0.0666666666666667
2010,0,1.125,49,0
2011,1,1.125,52,0.0192307692307692
2012,0,1.125,48,0
2013,0,1.125,42,0
2014,0,1.125,46,0
2015,1,1.125,54,0.0185185185185185
2016,2,1.125,62,0.032258064516129
2017,0,1.125,73,0
2018,3,1.125,63,0.0476190476190476
1969,0,1.15,36,0
1970,0,1.15,43,0
1971,0,1.15,41,0
1972,1,1.15,52,0.0192307692307692
1973,0,1.15,40,0
1974,1,1.15,44,0.0227272727272727
1975,1,1.15,37,0.027027027027027
1976,0,1.15,34,0
1977,1,1.15,60,0.0166666666666667
1978,1,1.15,37,0.027027027027027
1979,1,1.15,47,0.0212765957446809
1980,4,1.15,44,0.0909090909090909
1981,0,1.15,39,0
1982,0,1.15,46,0
1983,0,1.15,40,0
1984,1,1.15,39,0.0256410256410256
1985,1,1.15,52,0.0192307692307692
1986,0,1.15,32,0
1987,0,1.15,30,0
1988,0,1.15,32,0
1989,0,1.15,37,0
1990,1,1.15,48,0.0208333333333333
1991,3,1.15,45,0.0666666666666667
1992,3,1.15,42,0.0714285714285714
1993,0,1.15,53,0
1994,2,1.15,34,0.0588235294117647
1995,2,1.15,44,0.0454545454545455
1996,2,1.15,46,0.0434782608695652
1997,3,1.15,35,0.0857142857142857
1998,2,1.15,42,0.0476190476190476
1999,1,1.15,48,0.0208333333333333
2000,1,1.15,53,0.0188679245283019
2001,2,1.15,54,0.037037037037037
2002,1,1.15,39,0.0256410256410256
2003,1,1.15,40,0.025
2004,0,1.15,46,0
2005,1,1.15,30,0.0333333333333333
2006,0,1.15,42,0
2007,1,1.15,43,0.0232558139534884
2008,0,1.15,40,0
2009,3,1.15,45,0.0666666666666667
2010,0,1.15,49,0
2011,1,1.15,52,0.0192307692307692
2012,0,1.15,48,0
2013,0,1.15,42,0
2014,0,1.15,46,0
2015,1,1.15,54,0.0185185185185185
2016,2,1.15,62,0.032258064516129
2017,0,1.15,73,0
2018,3,1.15,63,0.0476190476190476
1969,0,1.175,36,0
1970,0,1.175,43,0
1971,0,1.175,41,0
1972,1,1.175,52,0.0192307692307692
1973,0,1.175,40,0
1974,1,1.175,44,0.0227272727272727
1975,1,1.175,37,0.027027027027027
1976,0,1.175,34,0
1977,1,1.175,60,0.0166666666666667
1978,1,1.175,37,0.027027027027027
1979,1,1.175,47,0.0212765957446809
1980,3,1.175,44,0.0681818181818182
1981,0,1.175,39,0
1982,0,1.175,46,0
1983,0,1.175,40,0
1984,1,1.175,39,0.0256410256410256
1985,1,1.175,52,0.0192307692307692
1986,0,1.175,32,0
1987,0,1.175,30,0
1988,0,1.175,32,0
1989,0,1.175,37,0
1990,1,1.175,48,0.0208333333333333
1991,3,1.175,45,0.0666666666666667
1992,3,1.175,42,0.0714285714285714
1993,0,1.175,53,0
1994,2,1.175,34,0.0588235294117647
1995,1,1.175,44,0.0227272727272727
1996,2,1.175,46,0.0434782608695652
1997,3,1.175,35,0.0857142857142857
1998,2,1.175,42,0.0476190476190476
1999,1,1.175,48,0.0208333333333333
2000,1,1.175,53,0.0188679245283019
2001,2,1.175,54,0.037037037037037
2002,1,1.175,39,0.0256410256410256
2003,1,1.175,40,0.025
2004,0,1.175,46,0
2005,1,1.175,30,0.0333333333333333
2006,0,1.175,42,0
2007,0,1.175,43,0
2008,0,1.175,40,0
2009,3,1.175,45,0.0666666666666667
2010,0,1.175,49,0
2011,1,1.175,52,0.0192307692307692
2012,0,1.175,48,0
2013,0,1.175,42,0
2014,0,1.175,46,0
2015,1,1.175,54,0.0185185185185185
2016,2,1.175,62,0.032258064516129
2017,0,1.175,73,0
2018,3,1.175,63,0.0476190476190476
1969,0,1.2,36,0
1970,0,1.2,43,0
1971,0,1.2,41,0
1972,1,1.2,52,0.0192307692307692
1973,0,1.2,40,0
1974,1,1.2,44,0.0227272727272727
1975,1,1.2,37,0.027027027027027
1976,0,1.2,34,0
1977,1,1.2,60,0.0166666666666667
1978,1,1.2,37,0.027027027027027
1979,1,1.2,47,0.0212765957446809
1980,3,1.2,44,0.0681818181818182
1981,0,1.2,39,0
1982,0,1.2,46,0
1983,0,1.2,40,0
1984,1,1.2,39,0.0256410256410256
1985,1,1.2,52,0.0192307692307692
1986,0,1.2,32,0
1987,0,1.2,30,0
1988,0,1.2,32,0
1989,0,1.2,37,0
1990,1,1.2,48,0.0208333333333333
1991,3,1.2,45,0.0666666666666667
1992,3,1.2,42,0.0714285714285714
1993,0,1.2,53,0
1994,2,1.2,34,0.0588235294117647
1995,1,1.2,44,0.0227272727272727
1996,2,1.2,46,0.0434782608695652
1997,3,1.2,35,0.0857142857142857
1998,2,1.2,42,0.0476190476190476
1999,1,1.2,48,0.0208333333333333
2000,1,1.2,53,0.0188679245283019
2001,2,1.2,54,0.037037037037037
2002,1,1.2,39,0.0256410256410256
2003,1,1.2,40,0.025
2004,0,1.2,46,0
2005,1,1.2,30,0.0333333333333333
2006,0,1.2,42,0
2007,0,1.2,43,0
2008,0,1.2,40,0
2009,3,1.2,45,0.0666666666666667
2010,0,1.2,49,0
2011,1,1.2,52,0.0192307692307692
2012,0,1.2,48,0
2013,0,1.2,42,0
2014,0,1.2,46,0
2015,1,1.2,54,0.0185185185185185
2016,2,1.2,62,0.032258064516129
2017,0,1.2,73,0
2018,2,1.2,63,0.0317460317460317
1969,0,1.225,36,0
1970,0,1.225,43,0
1971,0,1.225,41,0
1972,1,1.225,52,0.0192307692307692
1973,0,1.225,40,0
1974,1,1.225,44,0.0227272727272727
1975,1,1.225,37,0.027027027027027
1976,0,1.225,34,0
1977,1,1.225,60,0.0166666666666667
1978,1,1.225,37,0.027027027027027
1979,1,1.225,47,0.0212765957446809
1980,2,1.225,44,0.0454545454545455
1981,0,1.225,39,0
1982,0,1.225,46,0
1983,0,1.225,40,0
1984,1,1.225,39,0.0256410256410256
1985,1,1.225,52,0.0192307692307692
1986,0,1.225,32,0
1987,0,1.225,30,0
1988,0,1.225,32,0
1989,0,1.225,37,0
1990,1,1.225,48,0.0208333333333333
1991,3,1.225,45,0.0666666666666667
1992,3,1.225,42,0.0714285714285714
1993,0,1.225,53,0
1994,2,1.225,34,0.0588235294117647
1995,1,1.225,44,0.0227272727272727
1996,2,1.225,46,0.0434782608695652
1997,3,1.225,35,0.0857142857142857
1998,2,1.225,42,0.0476190476190476
1999,1,1.225,48,0.0208333333333333
2000,1,1.225,53,0.0188679245283019
2001,2,1.225,54,0.037037037037037
2002,1,1.225,39,0.0256410256410256
2003,1,1.225,40,0.025
2004,0,1.225,46,0
2005,1,1.225,30,0.0333333333333333
2006,0,1.225,42,0
2007,0,1.225,43,0
2008,0,1.225,40,0
2009,3,1.225,45,0.0666666666666667
2010,0,1.225,49,0
2011,1,1.225,52,0.0192307692307692
2012,0,1.225,48,0
2013,0,1.225,42,0
2014,0,1.225,46,0
2015,1,1.225,54,0.0185185185185185
2016,2,1.225,62,0.032258064516129
2017,0,1.225,73,0
2018,2,1.225,63,0.0317460317460317
1969,0,1.25,36,0
1970,0,1.25,43,0
1971,0,1.25,41,0
1972,0,1.25,52,0
1973,0,1.25,40,0
1974,1,1.25,44,0.0227272727272727
1975,1,1.25,37,0.027027027027027
1976,0,1.25,34,0
1977,1,1.25,60,0.0166666666666667
1978,1,1.25,37,0.027027027027027
1979,1,1.25,47,0.0212765957446809
1980,2,1.25,44,0.0454545454545455
1981,0,1.25,39,0
1982,0,1.25,46,0
1983,0,1.25,40,0
1984,0,1.25,39,0
1985,1,1.25,52,0.0192307692307692
1986,0,1.25,32,0
1987,0,1.25,30,0
1988,0,1.25,32,0
1989,0,1.25,37,0
1990,1,1.25,48,0.0208333333333333
1991,3,1.25,45,0.0666666666666667
1992,3,1.25,42,0.0714285714285714
1993,0,1.25,53,0
1994,2,1.25,34,0.0588235294117647
1995,1,1.25,44,0.0227272727272727
1996,2,1.25,46,0.0434782608695652
1997,3,1.25,35,0.0857142857142857
1998,1,1.25,42,0.0238095238095238
1999,1,1.25,48,0.0208333333333333
2000,1,1.25,53,0.0188679245283019
2001,2,1.25,54,0.037037037037037
2002,1,1.25,39,0.0256410256410256
2003,1,1.25,40,0.025
2004,0,1.25,46,0
2005,1,1.25,30,0.0333333333333333
2006,0,1.25,42,0
2007,0,1.25,43,0
2008,0,1.25,40,0
2009,3,1.25,45,0.0666666666666667
2010,0,1.25,49,0
2011,1,1.25,52,0.0192307692307692
2012,0,1.25,48,0
2013,0,1.25,42,0
2014,0,1.25,46,0
2015,1,1.25,54,0.0185185185185185
2016,2,1.25,62,0.032258064516129
2017,0,1.25,73,0
2018,2,1.25,63,0.0317460317460317
1969,0,1.275,36,0
1970,0,1.275,43,0
1971,0,1.275,41,0
1972,0,1.275,52,0
1973,0,1.275,40,0
1974,1,1.275,44,0.0227272727272727
1975,1,1.275,37,0.027027027027027
1976,0,1.275,34,0
1977,1,1.275,60,0.0166666666666667
1978,1,1.275,37,0.027027027027027
1979,1,1.275,47,0.0212765957446809
1980,2,1.275,44,0.0454545454545455
1981,0,1.275,39,0
1982,0,1.275,46,0
1983,0,1.275,40,0
1984,0,1.275,39,0
1985,1,1.275,52,0.0192307692307692
1986,0,1.275,32,0
1987,0,1.275,30,0
1988,0,1.275,32,0
1989,0,1.275,37,0
1990,1,1.275,48,0.0208333333333333
1991,3,1.275,45,0.0666666666666667
1992,3,1.275,42,0.0714285714285714
1993,0,1.275,53,0
1994,2,1.275,34,0.0588235294117647
1995,1,1.275,44,0.0227272727272727
1996,2,1.275,46,0.0434782608695652
1997,3,1.275,35,0.0857142857142857
1998,1,1.275,42,0.0238095238095238
1999,1,1.275,48,0.0208333333333333
2000,1,1.275,53,0.0188679245283019
2001,2,1.275,54,0.037037037037037
2002,1,1.275,39,0.0256410256410256
2003,1,1.275,40,0.025
2004,0,1.275,46,0
2005,1,1.275,30,0.0333333333333333
2006,0,1.275,42,0
2007,0,1.275,43,0
2008,0,1.275,40,0
2009,3,1.275,45,0.0666666666666667
2010,0,1.275,49,0
2011,1,1.275,52,0.0192307692307692
2012,0,1.275,48,0
2013,0,1.275,42,0
2014,0,1.275,46,0
2015,1,1.275,54,0.0185185185185185
2016,2,1.275,62,0.032258064516129
2017,0,1.275,73,0
2018,2,1.275,63,0.0317460317460317
1969,0,1.3,36,0
1970,0,1.3,43,0
1971,0,1.3,41,0
1972,0,1.3,52,0
1973,0,1.3,40,0
1974,1,1.3,44,0.0227272727272727
1975,1,1.3,37,0.027027027027027
1976,0,1.3,34,0
1977,1,1.3,60,0.0166666666666667
1978,1,1.3,37,0.027027027027027
1979,1,1.3,47,0.0212765957446809
1980,2,1.3,44,0.0454545454545455
1981,0,1.3,39,0
1982,0,1.3,46,0
1983,0,1.3,40,0
1984,0,1.3,39,0
1985,1,1.3,52,0.0192307692307692
1986,0,1.3,32,0
1987,0,1.3,30,0
1988,0,1.3,32,0
1989,0,1.3,37,0
1990,1,1.3,48,0.0208333333333333
1991,3,1.3,45,0.0666666666666667
1992,3,1.3,42,0.0714285714285714
1993,0,1.3,53,0
1994,2,1.3,34,0.0588235294117647
1995,1,1.3,44,0.0227272727272727
1996,2,1.3,46,0.0434782608695652
1997,3,1.3,35,0.0857142857142857
1998,1,1.3,42,0.0238095238095238
1999,1,1.3,48,0.0208333333333333
2000,1,1.3,53,0.0188679245283019
2001,2,1.3,54,0.037037037037037
2002,1,1.3,39,0.0256410256410256
2003,1,1.3,40,0.025
2004,0,1.3,46,0
2005,1,1.3,30,0.0333333333333333
2006,0,1.3,42,0
2007,0,1.3,43,0
2008,0,1.3,40,0
2009,3,1.3,45,0.0666666666666667
2010,0,1.3,49,0
2011,1,1.3,52,0.0192307692307692
2012,0,1.3,48,0
2013,0,1.3,42,0
2014,0,1.3,46,0
2015,1,1.3,54,0.0185185185185185
2016,2,1.3,62,0.032258064516129
2017,0,1.3,73,0
2018,2,1.3,63,0.0317460317460317
1969,0,1.325,36,0
1970,0,1.325,43,0
1971,0,1.325,41,0
1972,0,1.325,52,0
1973,0,1.325,40,0
1974,1,1.325,44,0.0227272727272727
1975,1,1.325,37,0.027027027027027
1976,0,1.325,34,0
1977,1,1.325,60,0.0166666666666667
1978,1,1.325,37,0.027027027027027
1979,1,1.325,47,0.0212765957446809
1980,2,1.325,44,0.0454545454545455
1981,0,1.325,39,0
1982,0,1.325,46,0
1983,0,1.325,40,0
1984,0,1.325,39,0
1985,1,1.325,52,0.0192307692307692
1986,0,1.325,32,0
1987,0,1.325,30,0
1988,0,1.325,32,0
1989,0,1.325,37,0
1990,1,1.325,48,0.0208333333333333
1991,3,1.325,45,0.0666666666666667
1992,3,1.325,42,0.0714285714285714
1993,0,1.325,53,0
1994,2,1.325,34,0.0588235294117647
1995,1,1.325,44,0.0227272727272727
1996,2,1.325,46,0.0434782608695652
1997,3,1.325,35,0.0857142857142857
1998,1,1.325,42,0.0238095238095238
1999,1,1.325,48,0.0208333333333333
2000,1,1.325,53,0.0188679245283019
2001,2,1.325,54,0.037037037037037
2002,1,1.325,39,0.0256410256410256
2003,0,1.325,40,0
2004,0,1.325,46,0
