"Year","cbns","threshold","retirees","prop"
2015,2,1.05,58,0.0344827586206897
2016,4,1.05,60,0.0666666666666667
2017,1,1.05,69,0.0144927536231884
2018,2,1.05,62,0.032258064516129
1969,0,1.08,32,0
1970,0,1.08,35,0
1971,0,1.08,44,0
1972,1,1.08,49,0.0204081632653061
1973,1,1.08,41,0.024390243902439
1974,1,1.08,45,0.0222222222222222
1975,1,1.08,36,0.0277777777777778
1976,0,1.08,33,0
1977,1,1.08,55,0.0181818181818182
1978,1,1.08,35,0.0285714285714286
1979,1,1.08,42,0.0238095238095238
1980,2,1.08,45,0.0444444444444444
1981,0,1.08,37,0
1982,1,1.08,38,0.0263157894736842
1983,0,1.08,35,0
1984,0,1.08,41,0
1985,1,1.08,55,0.0181818181818182
1986,1,1.08,47,0.0212765957446809
1987,0,1.08,36,0
1988,0,1.08,36,0
1989,0,1.08,46,0
1990,2,1.08,51,0.0392156862745098
1991,3,1.08,43,0.0697674418604651
1992,4,1.08,45,0.0888888888888889
1993,1,1.08,44,0.0227272727272727
1994,2,1.08,38,0.0526315789473684
1995,2,1.08,47,0.0425531914893617
1996,3,1.08,38,0.0789473684210526
1997,3,1.08,36,0.0833333333333333
1998,3,1.08,52,0.0576923076923077
1999,2,1.08,49,0.0408163265306122
2000,2,1.08,52,0.0384615384615385
2001,3,1.08,67,0.0447761194029851
2002,3,1.08,46,0.0652173913043478
2003,2,1.08,44,0.0454545454545455
2004,0,1.08,49,0
2005,2,1.08,44,0.0454545454545455
2006,0,1.08,50,0
2007,5,1.08,65,0.0769230769230769
2008,1,1.08,53,0.0188679245283019
2009,3,1.08,48,0.0625
2010,1,1.08,51,0.0196078431372549
2011,1,1.08,58,0.0172413793103448
2012,1,1.08,56,0.0178571428571429
2013,1,1.08,57,0.0175438596491228
2014,0,1.08,57,0
2015,2,1.08,58,0.0344827586206897
2016,4,1.08,60,0.0666666666666667
2017,1,1.08,69,0.0144927536231884
2018,2,1.08,62,0.032258064516129
1969,0,1.11,32,0
1970,0,1.11,35,0
1971,0,1.11,44,0
1972,1,1.11,49,0.0204081632653061
1973,1,1.11,41,0.024390243902439
1974,1,1.11,45,0.0222222222222222
1975,1,1.11,36,0.0277777777777778
1976,0,1.11,33,0
1977,1,1.11,55,0.0181818181818182
1978,1,1.11,35,0.0285714285714286
1979,1,1.11,42,0.0238095238095238
1980,2,1.11,45,0.0444444444444444
1981,0,1.11,37,0
1982,1,1.11,38,0.0263157894736842
1983,0,1.11,35,0
1984,0,1.11,41,0
1985,1,1.11,55,0.0181818181818182
1986,1,1.11,47,0.0212765957446809
1987,0,1.11,36,0
1988,0,1.11,36,0
1989,0,1.11,46,0
1990,2,1.11,51,0.0392156862745098
1991,3,1.11,43,0.0697674418604651
1992,4,1.11,45,0.0888888888888889
1993,1,1.11,44,0.0227272727272727
1994,2,1.11,38,0.0526315789473684
1995,2,1.11,47,0.0425531914893617
1996,3,1.11,38,0.0789473684210526
1997,3,1.11,36,0.0833333333333333
1998,2,1.11,52,0.0384615384615385
1999,2,1.11,49,0.0408163265306122
2000,2,1.11,52,0.0384615384615385
2001,3,1.11,67,0.0447761194029851
2002,3,1.11,46,0.0652173913043478
2003,2,1.11,44,0.0454545454545455
2004,0,1.11,49,0
2005,2,1.11,44,0.0454545454545455
2006,0,1.11,50,0
2007,5,1.11,65,0.0769230769230769
2008,1,1.11,53,0.0188679245283019
2009,3,1.11,48,0.0625
2010,1,1.11,51,0.0196078431372549
2011,1,1.11,58,0.0172413793103448
2012,1,1.11,56,0.0178571428571429
2013,0,1.11,57,0
2014,0,1.11,57,0
2015,2,1.11,58,0.0344827586206897
2016,4,1.11,60,0.0666666666666667
2017,1,1.11,69,0.0144927536231884
2018,2,1.11,62,0.032258064516129
1969,0,1.14,32,0
1970,0,1.14,35,0
1971,0,1.14,44,0
1972,1,1.14,49,0.0204081632653061
1973,1,1.14,41,0.024390243902439
1974,1,1.14,45,0.0222222222222222
1975,1,1.14,36,0.0277777777777778
1976,0,1.14,33,0
1977,1,1.14,55,0.0181818181818182
1978,1,1.14,35,0.0285714285714286
1979,1,1.14,42,0.0238095238095238
1980,2,1.14,45,0.0444444444444444
1981,0,1.14,37,0
1982,1,1.14,38,0.0263157894736842
1983,0,1.14,35,0
1984,0,1.14,41,0
1985,1,1.14,55,0.0181818181818182
1986,1,1.14,47,0.0212765957446809
1987,0,1.14,36,0
1988,0,1.14,36,0
1989,0,1.14,46,0
1990,2,1.14,51,0.0392156862745098
1991,3,1.14,43,0.0697674418604651
1992,4,1.14,45,0.0888888888888889
1993,1,1.14,44,0.0227272727272727
1994,2,1.14,38,0.0526315789473684
1995,2,1.14,47,0.0425531914893617
1996,3,1.14,38,0.0789473684210526
1997,3,1.14,36,0.0833333333333333
1998,2,1.14,52,0.0384615384615385
1999,1,1.14,49,0.0204081632653061
2000,2,1.14,52,0.0384615384615385
2001,3,1.14,67,0.0447761194029851
2002,3,1.14,46,0.0652173913043478
2003,2,1.14,44,0.0454545454545455
2004,0,1.14,49,0
2005,1,1.14,44,0.0227272727272727
2006,0,1.14,50,0
2007,4,1.14,65,0.0615384615384615
2008,1,1.14,53,0.0188679245283019
2009,3,1.14,48,0.0625
2010,1,1.14,51,0.0196078431372549
2011,1,1.14,58,0.0172413793103448
2012,1,1.14,56,0.0178571428571429
2013,0,1.14,57,0
2014,0,1.14,57,0
2015,2,1.14,58,0.0344827586206897
2016,2,1.14,60,0.0333333333333333
2017,1,1.14,69,0.0144927536231884
2018,2,1.14,62,0.032258064516129
1969,0,1.17,32,0
1970,0,1.17,35,0
1971,0,1.17,44,0
1972,1,1.17,49,0.0204081632653061
1973,1,1.17,41,0.024390243902439
1974,1,1.17,45,0.0222222222222222
1975,1,1.17,36,0.0277777777777778
1976,0,1.17,33,0
1977,1,1.17,55,0.0181818181818182
1978,1,1.17,35,0.0285714285714286
1979,1,1.17,42,0.0238095238095238
1980,2,1.17,45,0.0444444444444444
1981,0,1.17,37,0
1982,1,1.17,38,0.0263157894736842
1983,0,1.17,35,0
1984,0,1.17,41,0
1985,1,1.17,55,0.0181818181818182
1986,1,1.17,47,0.0212765957446809
1987,0,1.17,36,0
1988,0,1.17,36,0
1989,0,1.17,46,0
1990,2,1.17,51,0.0392156862745098
1991,3,1.17,43,0.0697674418604651
1992,4,1.17,45,0.0888888888888889
1993,1,1.17,44,0.0227272727272727
1994,2,1.17,38,0.0526315789473684
1995,2,1.17,47,0.0425531914893617
1996,3,1.17,38,0.0789473684210526
1997,3,1.17,36,0.0833333333333333
1998,2,1.17,52,0.0384615384615385
1999,1,1.17,49,0.0204081632653061
2000,2,1.17,52,0.0384615384615385
2001,3,1.17,67,0.0447761194029851
2002,2,1.17,46,0.0434782608695652
2003,2,1.17,44,0.0454545454545455
2004,0,1.17,49,0
2005,1,1.17,44,0.0227272727272727
2006,0,1.17,50,0
2007,4,1.17,65,0.0615384615384615
2008,1,1.17,53,0.0188679245283019
2009,3,1.17,48,0.0625
2010,1,1.17,51,0.0196078431372549
2011,1,1.17,58,0.0172413793103448
2012,1,1.17,56,0.0178571428571429
2013,0,1.17,57,0
2014,0,1.17,57,0
2015,2,1.17,58,0.0344827586206897
2016,2,1.17,60,0.0333333333333333
2017,1,1.17,69,0.0144927536231884
2018,2,1.17,62,0.032258064516129
1969,0,1.2,32,0
1970,0,1.2,35,0
1971,0,1.2,44,0
1972,1,1.2,49,0.0204081632653061
1973,1,1.2,41,0.024390243902439
1974,1,1.2,45,0.0222222222222222
1975,1,1.2,36,0.0277777777777778
1976,0,1.2,33,0
1977,1,1.2,55,0.0181818181818182
1978,1,1.2,35,0.0285714285714286
1979,1,1.2,42,0.0238095238095238
1980,2,1.2,45,0.0444444444444444
1981,0,1.2,37,0
1982,1,1.2,38,0.0263157894736842
1983,0,1.2,35,0
1984,0,1.2,41,0
1985,1,1.2,55,0.0181818181818182
1986,1,1.2,47,0.0212765957446809
1987,0,1.2,36,0
1988,0,1.2,36,0
1989,0,1.2,46,0
1990,2,1.2,51,0.0392156862745098
1991,3,1.2,43,0.0697674418604651
1992,4,1.2,45,0.0888888888888889
1993,1,1.2,44,0.0227272727272727
1994,2,1.2,38,0.0526315789473684
1995,1,1.2,47,0.0212765957446809
1996,3,1.2,38,0.0789473684210526
1997,3,1.2,36,0.0833333333333333
1998,2,1.2,52,0.0384615384615385
1999,1,1.2,49,0.0204081632653061
2000,2,1.2,52,0.0384615384615385
2001,3,1.2,67,0.0447761194029851
2002,2,1.2,46,0.0434782608695652
2003,0,1.2,44,0
2004,0,1.2,49,0
2005,1,1.2,44,0.0227272727272727
2006,0,1.2,50,0
2007,4,1.2,65,0.0615384615384615
2008,1,1.2,53,0.0188679245283019
2009,3,1.2,48,0.0625
2010,1,1.2,51,0.0196078431372549
2011,1,1.2,58,0.0172413793103448
2012,1,1.2,56,0.0178571428571429
2013,0,1.2,57,0
2014,0,1.2,57,0
2015,2,1.2,58,0.0344827586206897
2016,2,1.2,60,0.0333333333333333
2017,1,1.2,69,0.0144927536231884
2018,2,1.2,62,0.032258064516129
1969,0,1.23,32,0
1970,0,1.23,35,0
1971,0,1.23,44,0
1972,1,1.23,49,0.0204081632653061
1973,1,1.23,41,0.024390243902439
1974,1,1.23,45,0.0222222222222222
1975,1,1.23,36,0.0277777777777778
1976,0,1.23,33,0
1977,1,1.23,55,0.0181818181818182
1978,1,1.23,35,0.0285714285714286
1979,1,1.23,42,0.0238095238095238
1980,2,1.23,45,0.0444444444444444
1981,0,1.23,37,0
1982,1,1.23,38,0.0263157894736842
1983,0,1.23,35,0
1984,0,1.23,41,0
1985,1,1.23,55,0.0181818181818182
1986,1,1.23,47,0.0212765957446809
1987,0,1.23,36,0
1988,0,1.23,36,0
1989,0,1.23,46,0
1990,2,1.23,51,0.0392156862745098
1991,3,1.23,43,0.0697674418604651
1992,4,1.23,45,0.0888888888888889
1993,1,1.23,44,0.0227272727272727
1994,2,1.23,38,0.0526315789473684
1995,1,1.23,47,0.0212765957446809
1996,3,1.23,38,0.0789473684210526
1997,3,1.23,36,0.0833333333333333
1998,2,1.23,52,0.0384615384615385
1999,1,1.23,49,0.0204081632653061
2000,2,1.23,52,0.0384615384615385
2001,3,1.23,67,0.0447761194029851
2002,1,1.23,46,0.0217391304347826
2003,0,1.23,44,0
2004,0,1.23,49,0
2005,1,1.23,44,0.0227272727272727
2006,0,1.23,50,0
2007,4,1.23,65,0.0615384615384615
2008,1,1.23,53,0.0188679245283019
2009,3,1.23,48,0.0625
2010,1,1.23,51,0.0196078431372549
2011,1,1.23,58,0.0172413793103448
2012,1,1.23,56,0.0178571428571429
2013,0,1.23,57,0
2014,0,1.23,57,0
2015,2,1.23,58,0.0344827586206897
2016,2,1.23,60,0.0333333333333333
2017,1,1.23,69,0.0144927536231884
2018,2,1.23,62,0.032258064516129
1969,0,1.26,32,0
1970,0,1.26,35,0
1971,0,1.26,44,0
1972,1,1.26,49,0.0204081632653061
1973,1,1.26,41,0.024390243902439
1974,1,1.26,45,0.0222222222222222
1975,1,1.26,36,0.0277777777777778
1976,0,1.26,33,0
1977,1,1.26,55,0.0181818181818182
1978,1,1.26,35,0.0285714285714286
1979,1,1.26,42,0.0238095238095238
1980,2,1.26,45,0.0444444444444444
1981,0,1.26,37,0
1982,1,1.26,38,0.0263157894736842
1983,0,1.26,35,0
1984,0,1.26,41,0
1985,1,1.26,55,0.0181818181818182
1986,1,1.26,47,0.0212765957446809
1987,0,1.26,36,0
1988,0,1.26,36,0
1989,0,1.26,46,0
1990,2,1.26,51,0.0392156862745098
1991,3,1.26,43,0.0697674418604651
1992,3,1.26,45,0.0666666666666667
1993,0,1.26,44,0
1994,2,1.26,38,0.0526315789473684
1995,1,1.26,47,0.0212765957446809
1996,3,1.26,38,0.0789473684210526
1997,3,1.26,36,0.0833333333333333
1998,2,1.26,52,0.0384615384615385
1999,1,1.26,49,0.0204081632653061
2000,2,1.26,52,0.0384615384615385
2001,2,1.26,67,0.0298507462686567
2002,1,1.26,46,0.0217391304347826
2003,0,1.26,44,0
2004,0,1.26,49,0
2005,1,1.26,44,0.0227272727272727
2006,0,1.26,50,0
2007,4,1.26,65,0.0615384615384615
2008,1,1.26,53,0.0188679245283019
2009,3,1.26,48,0.0625
2010,1,1.26,51,0.0196078431372549
2011,1,1.26,58,0.0172413793103448
2012,1,1.26,56,0.0178571428571429
2013,0,1.26,57,0
2014,0,1.26,57,0
2015,2,1.26,58,0.0344827586206897
2016,2,1.26,60,0.0333333333333333
2017,1,1.26,69,0.0144927536231884
2018,2,1.26,62,0.032258064516129
1969,0,1.29,32,0
1970,0,1.29,35,0
1971,0,1.29,44,0
1972,1,1.29,49,0.0204081632653061
1973,1,1.29,41,0.024390243902439
1974,1,1.29,45,0.0222222222222222
1975,1,1.29,36,0.0277777777777778
1976,0,1.29,33,0
1977,1,1.29,55,0.0181818181818182
1978,1,1.29,35,0.0285714285714286
1979,1,1.29,42,0.0238095238095238
1980,2,1.29,45,0.0444444444444444
1981,0,1.29,37,0
1982,1,1.29,38,0.0263157894736842
1983,0,1.29,35,0
1984,0,1.29,41,0
1985,1,1.29,55,0.0181818181818182
1986,1,1.29,47,0.0212765957446809
1987,0,1.29,36,0
1988,0,1.29,36,0
1989,0,1.29,46,0
1990,2,1.29,51,0.0392156862745098
1991,3,1.29,43,0.0697674418604651
1992,2,1.29,45,0.0444444444444444
1993,0,1.29,44,0
1994,2,1.29,38,0.0526315789473684
1995,1,1.29,47,0.0212765957446809
1996,3,1.29,38,0.0789473684210526
1997,1,1.29,36,0.0277777777777778
1998,2,1.29,52,0.0384615384615385
1999,1,1.29,49,0.0204081632653061
2000,2,1.29,52,0.0384615384615385
2001,2,1.29,67,0.0298507462686567
2002,1,1.29,46,0.0217391304347826
2003,0,1.29,44,0
2004,0,1.29,49,0
2005,1,1.29,44,0.0227272727272727
2006,0,1.29,50,0
2007,4,1.29,65,0.0615384615384615
2008,1,1.29,53,0.0188679245283019
2009,3,1.29,48,0.0625
2010,1,1.29,51,0.0196078431372549
2011,1,1.29,58,0.0172413793103448
2012,1,1.29,56,0.0178571428571429
2013,0,1.29,57,0
2014,0,1.29,57,0
2015,2,1.29,58,0.0344827586206897
2016,2,1.29,60,0.0333333333333333
2017,1,1.29,69,0.0144927536231884
2018,1,1.29,62,0.0161290322580645
1969,0,1.32,32,0
1970,0,1.32,35,0
1971,0,1.32,44,0
1972,1,1.32,49,0.0204081632653061
1973,1,1.32,41,0.024390243902439
1974,1,1.32,45,0.0222222222222222
1975,1,1.32,36,0.0277777777777778
1976,0,1.32,33,0
1977,1,1.32,55,0.0181818181818182
1978,1,1.32,35,0.0285714285714286
1979,1,1.32,42,0.0238095238095238
1980,2,1.32,45,0.0444444444444444
1981,0,1.32,37,0
1982,1,1.32,38,0.0263157894736842
1983,0,1.32,35,0
1984,0,1.32,41,0
1985,1,1.32,55,0.0181818181818182
1986,1,1.32,47,0.0212765957446809
1987,0,1.32,36,0
1988,0,1.32,36,0
1989,0,1.32,46,0
1990,2,1.32,51,0.0392156862745098
1991,3,1.32,43,0.0697674418604651
1992,2,1.32,45,0.0444444444444444
1993,0,1.32,44,0
1994,2,1.32,38,0.0526315789473684
1995,1,1.32,47,0.0212765957446809
1996,2,1.32,38,0.0526315789473684
1997,1,1.32,36,0.0277777777777778
1998,2,1.32,52,0.0384615384615385
1999,1,1.32,49,0.0204081632653061
2000,2,1.32,52,0.0384615384615385
2001,2,1.32,67,0.0298507462686567
2002,1,1.32,46,0.0217391304347826
2003,0,1.32,44,0
2004,0,1.32,49,0
2005,1,1.32,44,0.0227272727272727
2006,0,1.32,50,0
2007,3,1.32,65,0.0461538461538462
2008,1,1.32,53,0.0188679245283019
2009,2,1.32,48,0.0416666666666667
2010,1,1.32,51,0.0196078431372549
2011,1,1.32,58,0.0172413793103448
2012,1,1.32,56,0.0178571428571429
2013,0,1.32,57,0
2014,0,1.32,57,0
2015,2,1.32,58,0.0344827586206897
2016,2,1.32,60,0.0333333333333333
2017,1,1.32,69,0.0144927536231884
2018,1,1.32,62,0.0161290322580645
1969,0,1.35,32,0
1970,0,1.35,35,0
1971,0,1.35,44,0
1972,1,1.35,49,0.0204081632653061
1973,1,1.35,41,0.024390243902439
1974,1,1.35,45,0.0222222222222222
1975,1,1.35,36,0.0277777777777778
1976,0,1.35,33,0
1977,1,1.35,55,0.0181818181818182
1978,1,1.35,35,0.0285714285714286
1979,1,1.35,42,0.0238095238095238
1980,2,1.35,45,0.0444444444444444
1981,0,1.35,37,0
1982,1,1.35,38,0.0263157894736842
1983,0,1.35,35,0
1984,0,1.35,41,0
1985,1,1.35,55,0.0181818181818182
1986,1,1.35,47,0.0212765957446809
1987,0,1.35,36,0
1988,0,1.35,36,0
1989,0,1.35,46,0
1990,2,1.35,51,0.0392156862745098
1991,3,1.35,43,0.0697674418604651
1992,2,1.35,45,0.0444444444444444
1993,0,1.35,44,0
1994,2,1.35,38,0.0526315789473684
1995,1,1.35,47,0.0212765957446809
1996,2,1.35,38,0.0526315789473684
1997,1,1.35,36,0.0277777777777778
1998,2,1.35,52,0.0384615384615385
1999,1,1.35,49,0.0204081632653061
2000,2,1.35,52,0.0384615384615385
2001,2,1.35,67,0.0298507462686567
2002,1,1.35,46,0.0217391304347826
2003,0,1.35,44,0
2004,0,1.35,49,0
2005,1,1.35,44,0.0227272727272727
2006,0,1.35,50,0
2007,3,1.35,65,0.0461538461538462
2008,1,1.35,53,0.0188679245283019
2009,2,1.35,48,0.0416666666666667
2010,1,1.35,51,0.0196078431372549
2011,1,1.35,58,0.0172413793103448
2012,1,1.35,56,0.0178571428571429
2013,0,1.35,57,0
2014,0,1.35,57,0
2015,2,1.35,58,0.0344827586206897
2016,2,1.35,60,0.0333333333333333
2017,1,1.35,69,0.0144927536231884
2018,0,1.35,62,0
1969,0,1.38,32,0
1970,0,1.38,35,0
1971,0,1.38,44,0
1972,1,1.38,49,0.0204081632653061
1973,1,1.38,41,0.024390243902439
1974,1,1.38,45,0.0222222222222222
1975,1,1.38,36,0.0277777777777778
1976,0,1.38,33,0
1977,1,1.38,55,0.0181818181818182
1978,1,1.38,35,0.0285714285714286
1979,1,1.38,42,0.0238095238095238
1980,2,1.38,45,0.0444444444444444
1981,0,1.38,37,0
1982,1,1.38,38,0.0263157894736842
1983,0,1.38,35,0
1984,0,1.38,41,0
1985,1,1.38,55,0.0181818181818182
1986,0,1.38,47,0
1987,0,1.38,36,0
1988,0,1.38,36,0
1989,0,1.38,46,0
1990,2,1.38,51,0.0392156862745098
1991,3,1.38,43,0.0697674418604651
1992,2,1.38,45,0.0444444444444444
1993,0,1.38,44,0
1994,2,1.38,38,0.0526315789473684
1995,1,1.38,47,0.0212765957446809
1996,2,1.38,38,0.0526315789473684
1997,1,1.38,36,0.0277777777777778
1998,2,1.38,52,0.0384615384615385
1999,1,1.38,49,0.0204081632653061
2000,2,1.38,52,0.0384615384615385
2001,2,1.38,67,0.0298507462686567
2002,1,1.38,46,0.0217391304347826
2003,0,1.38,44,0
2004,0,1.38,49,0
2005,1,1.38,44,0.0227272727272727
2006,0,1.38,50,0
2007,3,1.38,65,0.0461538461538462
2008,1,1.38,53,0.0188679245283019
2009,2,1.38,48,0.0416666666666667
2010,1,1.38,51,0.0196078431372549
2011,1,1.38,58,0.0172413793103448
2012,1,1.38,56,0.0178571428571429
2013,0,1.38,57,0
2014,0,1.38,57,0
2015,2,1.38,58,0.0344827586206897
2016,2,1.38,60,0.0333333333333333
2017,0,1.38,69,0
2018,0,1.38,62,0
1969,0,1.41,32,0
1970,0,1.41,35,0
1971,0,1.41,44,0
1972,1,1.41,49,0.0204081632653061
1973,1,1.41,41,0.024390243902439
1974,1,1.41,45,0.0222222222222222
1975,1,1.41,36,0.0277777777777778
1976,0,1.41,33,0
1977,0,1.41,55,0
1978,1,1.41,35,0.0285714285714286
1979,1,1.41,42,0.0238095238095238
1980,2,1.41,45,0.0444444444444444
1981,0,1.41,37,0
1982,1,1.41,38,0.0263157894736842
1983,0,1.41,35,0
1984,0,1.41,41,0
1985,1,1.41,55,0.0181818181818182
1986,0,1.41,47,0
1987,0,1.41,36,0
1988,0,1.41,36,0
1989,0,1.41,46,0
1990,2,1.41,51,0.0392156862745098
1991,3,1.41,43,0.0697674418604651
1992,2,1.41,45,0.0444444444444444
1993,0,1.41,44,0
1994,2,1.41,38,0.0526315789473684
1995,1,1.41,47,0.0212765957446809
1996,2,1.41,38,0.0526315789473684
1997,1,1.41,36,0.0277777777777778
1998,2,1.41,52,0.0384615384615385
1999,1,1.41,49,0.0204081632653061
2000,2,1.41,52,0.0384615384615385
2001,2,1.41,67,0.0298507462686567
2002,1,1.41,46,0.0217391304347826
2003,0,1.41,44,0
2004,0,1.41,49,0
2005,1,1.41,44,0.0227272727272727
2006,0,1.41,50,0
2007,3,1.41,65,0.0461538461538462
2008,1,1.41,53,0.0188679245283019
2009,2,1.41,48,0.0416666666666667
2010,1,1.41,51,0.0196078431372549
2011,1,1.41,58,0.0172413793103448
2012,0,1.41,56,0
2013,0,1.41,57,0
2014,0,1.41,57,0
2015,2,1.41,58,0.0344827586206897
2016,2,1.41,60,0.0333333333333333
2017,0,1.41,69,0
2018,0,1.41,62,0
1969,0,1.44,32,0
1970,0,1.44,35,0
1971,0,1.44,44,0
1972,1,1.44,49,0.0204081632653061
1973,1,1.44,41,0.024390243902439
1974,1,1.44,45,0.0222222222222222
1975,1,1.44,36,0.0277777777777778
1976,0,1.44,33,0
1977,0,1.44,55,0
1978,1,1.44,35,0.0285714285714286
1979,1,1.44,42,0.0238095238095238
1980,2,1.44,45,0.0444444444444444
1981,0,1.44,37,0
1982,1,1.44,38,0.0263157894736842
1983,0,1.44,35,0
1984,0,1.44,41,0
1985,1,1.44,55,0.0181818181818182
1986,0,1.44,47,0
1987,0,1.44,36,0
1988,0,1.44,36,0
1989,0,1.44,46,0
1990,2,1.44,51,0.0392156862745098
1991,3,1.44,43,0.0697674418604651
1992,2,1.44,45,0.0444444444444444
1993,0,1.44,44,0
1994,2,1.44,38,0.0526315789473684
1995,1,1.44,47,0.0212765957446809
1996,1,1.44,38,0.0263157894736842
1997,1,1.44,36,0.0277777777777778
1998,2,1.44,52,0.0384615384615385
1999,1,1.44,49,0.0204081632653061
2000,2,1.44,52,0.0384615384615385
2001,2,1.44,67,0.0298507462686567
2002,1,1.44,46,0.0217391304347826
2003,0,1.44,44,0
2004,0,1.44,49,0
2005,1,1.44,44,0.0227272727272727
2006,0,1.44,50,0
2007,3,1.44,65,0.0461538461538462
2008,1,1.44,53,0.0188679245283019
2009,2,1.44,48,0.0416666666666667
2010,1,1.44,51,0.0196078431372549
2011,1,1.44,58,0.0172413793103448
2012,0,1.44,56,0
2013,0,1.44,57,0
2014,0,1.44,57,0
2015,1,1.44,58,0.0172413793103448
2016,2,1.44,60,0.0333333333333333
2017,0,1.44,69,0
2018,0,1.44,62,0
1969,0,1.47,32,0
1970,0,1.47,35,0
1971,0,1.47,44,0
1972,1,1.47,49,0.0204081632653061
1973,1,1.47,41,0.024390243902439
1974,1,1.47,45,0.0222222222222222
1975,1,1.47,36,0.0277777777777778
1976,0,1.47,33,0
1977,0,1.47,55,0
1978,1,1.47,35,0.0285714285714286
1979,1,1.47,42,0.0238095238095238
1980,2,1.47,45,0.0444444444444444
1981,0,1.47,37,0
1982,1,1.47,38,0.0263157894736842
1983,0,1.47,35,0
1984,0,1.47,41,0
1985,1,1.47,55,0.0181818181818182
1986,0,1.47,47,0
1987,0,1.47,36,0
1988,0,1.47,36,0
1989,0,1.47,46,0
1990,2,1.47,51,0.0392156862745098
1991,3,1.47,43,0.0697674418604651
1992,2,1.47,45,0.0444444444444444
1993,0,1.47,44,0
1994,2,1.47,38,0.0526315789473684
1995,1,1.47,47,0.0212765957446809
1996,1,1.47,38,0.0263157894736842
1997,1,1.47,36,0.0277777777777778
1998,2,1.47,52,0.0384615384615385
1999,1,1.47,49,0.0204081632653061
2000,2,1.47,52,0.0384615384615385
2001,2,1.47,67,0.0298507462686567
2002,1,1.47,46,0.0217391304347826
2003,0,1.47,44,0
2004,0,1.47,49,0
2005,1,1.47,44,0.0227272727272727
2006,0,1.47,50,0
2007,3,1.47,65,0.0461538461538462
2008,1,1.47,53,0.0188679245283019
2009,2,1.47,48,0.0416666666666667
2010,1,1.47,51,0.0196078431372549
2011,1,1.47,58,0.0172413793103448
2012,0,1.47,56,0
2013,0,1.47,57,0
2014,0,1.47,57,0
2015,1,1.47,58,0.0172413793103448
2016,2,1.47,60,0.0333333333333333
2017,0,1.47,69,0
2018,0,1.47,62,0
1969,0,1.5,32,0
1970,0,1.5,35,0
1971,0,1.5,44,0
1972,1,1.5,49,0.0204081632653061
1973,1,1.5,41,0.024390243902439
1974,1,1.5,45,0.0222222222222222
1975,1,1.5,36,0.0277777777777778
1976,0,1.5,33,0
1977,0,1.5,55,0
1978,1,1.5,35,0.0285714285714286
1979,1,1.5,42,0.0238095238095238
1980,2,1.5,45,0.0444444444444444
1981,0,1.5,37,0
1982,1,1.5,38,0.0263157894736842
1983,0,1.5,35,0
1984,0,1.5,41,0
1985,1,1.5,55,0.0181818181818182
1986,0,1.5,47,0
1987,0,1.5,36,0
1988,0,1.5,36,0
1989,0,1.5,46,0
1990,2,1.5,51,0.0392156862745098
1991,3,1.5,43,0.0697674418604651
1992,2,1.5,45,0.0444444444444444
1993,0,1.5,44,0
1994,2,1.5,38,0.0526315789473684
1995,1,1.5,47,0.0212765957446809
1996,1,1.5,38,0.0263157894736842
1997,1,1.5,36,0.0277777777777778
1998,2,1.5,52,0.0384615384615385
1999,1,1.5,49,0.0204081632653061
2000,2,1.5,52,0.0384615384615385
2001,2,1.5,67,0.0298507462686567
2002,1,1.5,46,0.0217391304347826
2003,0,1.5,44,0
2004,0,1.5,49,0
2005,1,1.5,44,0.0227272727272727
2006,0,1.5,50,0
2007,3,1.5,65,0.0461538461538462
2008,1,1.5,53,0.0188679245283019
2009,2,1.5,48,0.0416666666666667
2010,1,1.5,51,0.0196078431372549
2011,1,1.5,58,0.0172413793103448
2012,0,1.5,56,0
2013,0,1.5,57,0
2014,0,1.5,57,0
2015,1,1.5,58,0.0172413793103448
2016,2,1.5,60,0.0333333333333333
2017,0,1.5,69,0
2018,0,1.5,62,0
