"coef_int","coef_yr","era","threshold"
0.744991603942423,-0.00035872619321786,"post",1.14
-2.81579075569813,0.00143209024103745,"pre",1.17
0.744991603942423,-0.00035872619321786,"post",1.17
-2.69378110077233,0.0013703247224509,"pre",1.2
-1.27372497359768,0.000643947603573583,"post",1.2
-2.4767916963149,0.00126071566143519,"pre",1.23
-1.27372497359768,0.000643947603573583,"post",1.23
-2.14713514079356,0.0010937967084998,"pre",1.26
-1.27372497359768,0.000643947603573583,"post",1.26
-1.67415661605033,0.000854428233837209,"pre",1.29
-0.559422317051192,0.000288160127292748,"post",1.29
-1.50728355103485,0.000769992545686352,"pre",1.32
-1.06487951916281,0.000538442932722612,"post",1.32
-1.50728355103485,0.000769992545686352,"pre",1.35
-0.350576862616317,0.000182655456441778,"post",1.35
-1.50145483657034,0.000766741728918639,"pre",1.38
0.205561244800563,-9.44118922368238e-05,"post",1.38
-1.59575582969486,0.000813967230689594,"pre",1.41
0.362835404464429,-0.000173193404841866,"post",1.41
-1.42888276467939,0.000729531542538737,"pre",1.44
0.820543315214936,-0.000401388131008195,"post",1.44
-1.42888276467939,0.000729531542538737,"pre",1.47
0.820543315214936,-0.000401388131008195,"post",1.47
-1.42888276467939,0.000729531542538737,"pre",1.5
0.820543315214936,-0.000401388131008195,"post",1.5
